"","res_name"
"11908","nan"
"11909","CL"
"11910","nan"
"11911","nan"
"11912","CL"
"11913","ZN"
"11914","nan"
"11915","CA"
"11916","CA"
"11917","CA"
"11918","ZN"
"11919","MG"
"11920","CL"
"11921","CA"
"11922","CA"
"11923","CA"
"11924","CA"
"11925","CA"
"11926","CL"
"11927","CA"
"11928","CL"
"11929","MG"
"11930","CL"
"11931","MG"
"11932","CA"
"11933","ZN"
"11934","MG"
"11935","CL"
"11936","MG"
"11937","CL"
"11938","CA"
"11939","CL"
"11940","ZN"
"11941","CL"
"11942","CL"
"11943","MG"
"11944","MG"
"11945","CL"
"11946","MN"
"11947","nan"
"11948","nan"
"11949","CA"
"11950","MN"
"11951","nan"
"11952","ZN"
"11953","ZN"
"11954","ZN"
"11955","ZN"
"11956","CA"
"11957","CL"
"11958","CA"
"11959","nan"
"11960","MG"
"11961","nan"
"11962","nan"
"11963","ZN"
"11964","CL"
"11965","CL"
"11966","MG"
"11967","CA"
"11968","MG"
"11969","CL"
"11970","MG"
"11971","ZN"
"11972","MG"
"11973","CL"
"11974","CL"
"11975","CL"
"11976","CA"
"11977","CL"
"11978","CL"
"11979","MG"
"11980","CL"
"11981","CA"
"11982","CA"
"11983","nan"
"11984","CL"
"11985","nan"
"11986","MN"
"11987","CL"
"11988","MG"
"11989","ZN"
"11990","CA"
"11991","CL"
"11992","CA"
"11993","CA"
"11994","MG"
"11995","CA"
"11996","CL"
"11997","CL"
"11998","ZN"
"11999","ZN"
"12000","CL"
"12001","nan"
"12002","nan"
"12003","ZN"
"12004","ZN"
"12005","CL"
"12006","CA"
"12007","CA"
"12008","CL"
"12009","ZN"
"12010","CA"
"12011","MG"
"12012","MG"
"12013","CA"
"12014","CL"
"12015","MG"
"12016","CL"
"12017","CL"
"12018","MG"
"12019","MG"
"12020","ZN"
"12021","ZN"
"12022","CL"
"12023","ZN"
"12024","CL"
"12025","CA"
"12026","MN"
"12027","CA"
"12028","CA"
"12029","MG"
"12030","MG"
"12031","CL"
"12032","CL"
"12033","MG"
"12034","CA"
"12035","MG"
"12036","ZN"
"12037","CL"
"12038","CA"
"12039","CL"
"12040","nan"
"12041","ZN"
"12042","MN"
"12043","CL"
"12044","CL"
"12045","CL"
"12046","ZN"
"12047","CL"
"12048","CL"
"12049","CL"
"12050","CL"
"12051","MG"
"12052","CL"
"12053","CL"
"12054","nan"
"12055","CA"
"12056","CA"
"12057","MG"
"12058","MG"
"12059","MN"
"12060","CA"
"12061","CA"
"12062","CL"
"12063","MG"
"12064","ZN"
"12065","CA"
"12066","MG"
"12067","CL"
"12068","CA"
"12069","CA"
"12070","ZN"
"12071","CL"
"12072","CA"
"12073","CA"
"12074","MG"
"12075","CL"
"12076","CA"
"12077","MG"
"12078","MG"
"12079","MG"
"12080","MG"
"12081","MG"
"12082","MG"
"12083","MG"
"12084","CA"
"12085","CL"
"12086","CA"
"12087","CA"
"12088","nan"
"12089","CA"
"12090","CA"
"12091","CA"
"12092","CA"
"12093","MG"
"12094","CA"
"12095","CA"
"12096","CL"
"12097","CL"
"12098","CL"
"12099","CA"
"12100","CL"
"12101","CA"
"12102","CL"
"12103","MG"
"12104","MG"
"12105","MG"
"12106","CL"
"12107","CL"
"12108","ZN"
"12109","CL"
"12110","CL"
"12111","CA"
"12112","ZN"
"12113","ZN"
"12114","MG"
"12115","CL"
"12116","CL"
"12117","CA"
"12118","CA"
"12119","CL"
"12120","CA"
"12121","CL"
"12122","CL"
"12123","CL"
"12124","CA"
"12125","MG"
"12126","CL"
"12127","CA"
"12128","nan"
"12129","nan"
"12130","CL"
"12131","ZN"
"12132","CA"
"12133","CA"
"12134","CL"
"12135","CL"
"12136","CL"
"12137","nan"
"12138","FE"
"12139","MN"
"12140","CA"
"12141","CA"
"12142","ZN"
"12143","CA"
"12144","CA"
"12145","CA"
"12146","MG"
"12147","nan"
"12148","CL"
"12149","CL"
"12150","CA"
"12151","CL"
"12152","MG"
"12153","CL"
"12154","CA"
"12155","CL"
"12156","MG"
"12157","CL"
"12158","CL"
"12159","IOD"
"12160","ZN"
"12161","MG"
"12162","CL"
"12163","ZN"
"12164","MG"
"12165","CL"
"12166","CL"
"12167","MG"
"12168","MN"
"12169","CA"
"12170","CA"
"12171","CA"
"12172","ZN"
"12173","CL"
"12174","CL"
"12175","ZN"
"12176","CL"
"12177","CA"
"12178","MG"
"12179","MG"
"12180","CL"
"12181","CL"
"12182","CL"
"12183","CA"
"12184","CL"
"12185","CA"
"12186","CL"
"12187","IMD"
"12188","CL"
"12189","ZN"
"12190","ZN"
"12191","MG"
"12192","MG"
"12193","CL"
"12194","ZN"
"12195","CA"
"12196","ZN"
"12197","IOD"
"12198","ZN"
"12199","CL"
"12200","MG"
"12201","MG"
"12202","SF4"
"12203","ZN"
"12204","CA"
"12205","nan"
"12206","MG"
"12207","MG"
"12208","nan"
"12209","ZN"
"12210","CL"
"12211","CL"
"12212","CL"
"12213","MN"
"12214","CA"
"12215","CA"
"12216","CL"
"12217","MG"
"12218","CL"
"12219","MG"
"12220","CL"
"12221","CL"
"12222","CL"
"12223","ZN"
"12224","CA"
"12225","CL"
"12226","ZN"
"12227","CA"
"12228","CL"
"12229","nan"
"12230","MN"
"12231","MG"
"12232","CL"
"12233","CA"
"12234","nan"
"12235","nan"
"12236","MG"
"12237","MG"
"12238","SF4"
"12239","CL"
"12240","CA"
"12241","CA"
"12242","CL"
"12243","CL"
"12244","MG"
"12245","CL"
"12246","CA"
"12247","CL"
"12248","CA"
"12249","ZN"
"12250","CA"
"12251","ZN"
"12252","CA"
"12253","CA"
"12254","CA"
"12255","CA"
"12256","CA"
"12257","CA"
"12258","CL"
"12259","CL"
"12260","CL"
"12261","SF4"
"12262","ZN"
"12263","CL"
"12264","ZN"
"12265","CL"
"12266","CL"
"12267","ZN"
"12268","MG"
"12269","ZN"
"12270","ZN"
"12271","CA"
"12272","BR"
"12273","CA"
"12274","CL"
"12275","CA"
"12276","CA"
"12277","CL"
"12278","CL"
"12279","CL"
"12280","CL"
"12281","MG"
"12282","CL"
"12283","ZN"
"12284","CA"
"12285","nan"
"12286","nan"
"12287","ZN"
"12288","ZN"
"12289","MG"
"12290","MG"
"12291","MG"
"12292","CL"
"12293","MG"
"12294","CL"
"12295","CL"
"12296","CL"
"12297","CL"
"12298","CL"
"12299","nan"
"12300","MG"
"12301","MG"
"12302","MG"
"12303","CL"
"12304","ZN"
"12305","CL"
"12306","K"
"12307","CL"
"12308","MG"
"12309","MG"
"12310","ZN"
"12311","nan"
"12312","CA"
"12313","K"
"12314","CL"
"12315","nan"
"12316","CL"
"12317","nan"
"12318","CL"
"12319","CL"
"12320","FE"
"12321","CA"
"12322","CA"
"12323","CL"
"12324","CL"
"12325","CL"
"12326","ZN"
"12327","CL"
"12328","ZN"
"12329","ZN"
"12330","MG"
"12331","CL"
"12332","MG"
"12333","CA"
"12334","CL"
"12335","CA"
"12336","MG"
"12337","ZN"
"12338","ZN"
"12339","CL"
"12340","CA"
"12341","ZN"
"12342","CO"
"12343","CL"
"12344","CL"
"12345","CA"
"12346","nan"
"12347","ZN"
"12348","ZN"
"12349","CL"
"12350","CA"
"12351","CL"
"12352","CL"
"12353","CL"
"12354","CL"
"12355","CA"
"12356","MG"
"12357","FE"
"12358","CL"
"12359","ZN"
"12360","CL"
"12361","CL"
"12362","ZN"
"12363","ZN"
"12364","CA"
"12365","CL"
"12366","MG"
"12367","CL"
"12368","nan"
"12369","CL"
"12370","MG"
"12371","MG"
"12372","ZN"
"12373","CA"
"12374","MG"
"12375","ZN"
"12376","MG"
"12377","CL"
"12378","CA"
"12379","CL"
"12380","CL"
"12381","MG"
"12382","CA"
"12383","CL"
"12384","MG"
"12385","MG"
"12386","ZN"
"12387","CL"
"12388","ZN"
"12389","ZN"
"12390","CA"
"12391","CA"
"12392","nan"
"12393","ZN"
"12394","ZN"
"12395","CA"
"12396","CL"
"12397","MG"
"12398","ZN"
"12399","ZN"
"12400","SF4"
"12401","CL"
"12402","MG"
"12403","CL"
"12404","MG"
"12405","CL"
"12406","CL"
"12407","ZN"
"12408","CL"
"12409","CA"
"12410","MG"
"12411","CL"
"12412","ZN"
"12413","CA"
"12414","nan"
"12415","MG"
"12416","MG"
"12417","MG"
"12418","MG"
"12419","MG"
"12420","CL"
"12421","CL"
"12422","CL"
"12423","CL"
"12424","MG"
"12425","CL"
"12426","MG"
"12427","ZN"
"12428","ZN"
"12429","CL"
"12430","nan"
"12431","ZN"
"12432","ZN"
"12433","MN"
"12434","CA"
"12435","ZN"
"12436","MG"
"12437","MG"
"12438","nan"
"12439","CA"
"12440","nan"
"12441","ZN"
"12442","nan"
"12443","K"
"12444","CA"
"12445","MG"
"12446","ZN"
"12447","CL"
"12448","ZN"
"12449","CL"
"12450","CL"
"12451","CA"
"12452","CL"
"12453","ZN"
"12454","ZN"
"12455","ZN"
"12456","MG"
"12457","ZN"
"12458","MG"
"12459","CA"
"12460","CL"
"12461","CL"
"12462","CL"
"12463","CA"
"12464","CA"
"12465","MG"
"12466","MG"
"12467","MG"
"12468","ZN"
"12469","CA"
"12470","ZN"
"12471","ZN"
"12472","MG"
"12473","ZN"
"12474","CA"
"12475","CA"
"12476","CA"
"12477","CL"
"12478","FE"
"12479","MN"
"12480","CL"
"12481","CL"
"12482","CL"
"12483","MG"
"12484","MG"
"12485","MG"
"12486","CL"
"12487","CL"
"12488","MG"
"12489","MG"
"12490","CL"
"12491","CA"
"12492","CL"
"12493","K"
"12494","CA"
"12495","CA"
"12496","nan"
"12497","CL"
"12498","MG"
"12499","CL"
"12500","MG"
"12501","ZN"
"12502","CA"
"12503","CA"
"12504","CL"
"12505","nan"
"12506","CA"
"12507","MG"
"12508","CL"
"12509","nan"
"12510","ZN"
"12511","IOD"
"12512","MG"
"12513","CL"
"12514","CL"
"12515","MG"
"12516","CL"
"12517","CL"
"12518","CL"
"12519","CL"
"12520","CL"
"12521","ZN"
"12522","ZN"
"12523","CL"
"12524","CA"
"12525","CL"
"12526","MG"
"12527","MG"
"12528","MG"
"12529","CL"
"12530","ZN"
"12531","ZN"
"12532","CL"
"12533","ZN"
"12534","ZN"
"12535","MN"
"12536","ZN"
"12537","CA"
"12538","CL"
"12539","CL"
"12540","CL"
"12541","CA"
"12542","CL"
"12543","CL"
"12544","ZN"
"12545","CL"
"12546","MG"
"12547","MG"
"12548","CA"
"12549","MG"
"12550","CL"
"12551","CL"
"12552","ZN"
"12553","ZN"
"12554","CA"
"12555","ZN"
"12556","CL"
"12557","CA"
"12558","MG"
"12559","CL"
"12560","CA"
"12561","CA"
"12562","CL"
"12563","CL"
"12564","CA"
"12565","CL"
"12566","CA"
"12567","nan"
"12568","nan"
"12569","nan"
"12570","CL"
"12571","CL"
"12572","MG"
"12573","CL"
"12574","CL"
"12575","CA"
"12576","MG"
"12577","CL"
"12578","CL"
"12579","CL"
"12580","CA"
"12581","CA"
"12582","CA"
"12583","MG"
"12584","MG"
"12585","CL"
"12586","MG"
"12587","CL"
"12588","CA"
"12589","CL"
"12590","CA"
"12591","CL"
"12592","ZN"
"12593","ZN"
"12594","CL"
"12595","CL"
"12596","CL"
"12597","MG"
"12598","CL"
"12599","CL"
"12600","MG"
"12601","CA"
"12602","nan"
"12603","MG"
"12604","MG"
"12605","CL"
"12606","MG"
"12607","nan"
"12608","ZN"
"12609","CL"
"12610","CL"
"12611","CL"
"12612","CA"
"12613","CL"
"12614","CL"
"12615","CL"
"12616","MG"
"12617","MG"
"12618","CL"
"12619","CL"
"12620","CA"
"12621","CL"
"12622","nan"
"12623","CA"
"12624","CL"
"12625","CL"
"12626","ZN"
"12627","ZN"
"12628","MG"
"12629","MG"
"12630","MG"
"12631","MG"
"12632","CL"
"12633","MG"
"12634","CL"
"12635","ZN"
"12636","MG"
"12637","nan"
"12638","CA"
"12639","MG"
"12640","CL"
"12641","MG"
"12642","CL"
"12643","nan"
"12644","ZN"
"12645","MG"
"12646","MG"
"12647","K"
"12648","CA"
"12649","CL"
"12650","CL"
"12651","CL"
"12652","CA"
"12653","CL"
"12654","ZN"
"12655","CA"
"12656","CL"
"12657","CA"
"12658","CA"
"12659","CL"
"12660","nan"
"12661","ZN"
"12662","ZN"
"12663","ZN"
"12664","MG"
"12665","nan"
"12666","ZN"
"12667","CL"
"12668","CL"
"12669","MG"
"12670","nan"
"12671","CA"
"12672","CA"
"12673","CL"
"12674","MG"
"12675","nan"
"12676","MG"
"12677","CL"
"12678","CL"
"12679","CA"
"12680","CA"
"12681","nan"
"12682","nan"
"12683","CL"
"12684","CL"
"12685","CL"
"12686","CL"
"12687","CL"
"12688","MG"
"12689","MG"
"12690","CL"
"12691","MG"
"12692","CL"
"12693","CL"
"12694","CL"
"12695","CA"
"12696","MG"
"12697","CL"
"12698","MG"
"12699","CL"
"12700","ZN"
"12701","FE"
"12702","MG"
"12703","nan"
"12704","CL"
"12705","CL"
"12706","CA"
"12707","nan"
"12708","nan"
"12709","MG"
"12710","CA"
"12711","nan"
"12712","CA"
"12713","ZN"
"12714","CL"
"12715","CA"
"12716","CL"
"12717","MN"
"12718","MG"
"12719","CL"
"12720","MG"
"12721","CL"
"12722","CA"
"12723","CA"
"12724","CA"
"12725","CL"
"12726","IOD"
"12727","CA"
"12728","CA"
"12729","CA"
"12730","CA"
"12731","CA"
"12732","CL"
"12733","ZN"
"12734","MG"
"12735","ZN"
"12736","ZN"
"12737","CA"
"12738","ZN"
"12739","ZN"
"12740","MG"
"12741","nan"
"12742","CL"
"12743","ZN"
"12744","CL"
"12745","CL"
"12746","MG"
"12747","MG"
"12748","CL"
"12749","CL"
"12750","CL"
"12751","CA"
"12752","CL"
"12753","CL"
"12754","CL"
"12755","CL"
"12756","nan"
"12757","ZN"
"12758","CL"
"12759","ZN"
"12760","CL"
"12761","CL"
"12762","CA"
"12763","CA"
"12764","MG"
"12765","CL"
"12766","nan"
"12767","MG"
"12768","MG"
"12769","ZN"
"12770","MG"
"12771","CA"
"12772","CA"
"12773","CL"
"12774","MG"
"12775","CL"
"12776","CL"
"12777","CL"
"12778","CL"
"12779","MG"
"12780","CL"
"12781","nan"
"12782","CL"
"12783","CL"
"12784","CA"
"12785","CA"
"12786","CA"
"12787","ZN"
"12788","CL"
"12789","CA"
"12790","MG"
"12791","MG"
"12792","CA"
"12793","CL"
"12794","CA"
"12795","FE"
"12796","MN"
"12797","CL"
"12798","CL"
"12799","CL"
"12800","CL"
"12801","CA"
"12802","CA"
"12803","ZN"
"12804","ZN"
"12805","ZN"
"12806","BR"
"12807","SF4"
"12808","ZN"
"12809","ZN"
"12810","nan"
"12811","CL"
"12812","CL"
"12813","CL"
"12814","CL"
"12815","CA"
"12816","CA"
"12817","CA"
"12818","CA"
"12819","CA"
"12820","CL"
"12821","CL"
"12822","CL"
"12823","MG"
"12824","CL"
"12825","CA"
"12826","CL"
"12827","ZN"
"12828","CA"
"12829","IMD"
"12830","MG"
"12831","CL"
"12832","CA"
"12833","CL"
"12834","CL"
"12835","CL"
"12836","MG"
"12837","CL"
"12838","CL"
"12839","CL"
"12840","CA"
"12841","CL"
"12842","CL"
"12843","CL"
"12844","ZN"
"12845","CL"
"12846","CA"
"12847","MG"
"12848","MG"
"12849","CA"
"12850","CL"
"12851","CL"
"12852","CL"
"12853","CL"
"12854","MN"
"12855","CA"
"12856","CA"
"12857","CL"
"12858","CL"
"12859","ZN"
"12860","CL"
"12861","CA"
"12862","IOD"
"12863","nan"
"12864","CA"
"12865","CL"
"12866","ZN"
"12867","MG"
"12868","MN"
"12869","nan"
"12870","CL"
"12871","nan"
"12872","CA"
"12873","ZN"
"12874","MG"
"12875","CL"
"12876","MG"
"12877","nan"
"12878","CL"
"12879","CL"
"12880","nan"
"12881","ZN"
"12882","CL"
"12883","nan"
"12884","ZN"
"12885","MG"
"12886","CL"
"12887","ZN"
"12888","CL"
"12889","CL"
"12890","CA"
"12891","CA"
"12892","CL"
"12893","CA"
"12894","CA"
"12895","CA"
"12896","ZN"
"12897","CL"
"12898","nan"
"12899","MG"
"12900","CL"
"12901","CA"
"12902","CL"
"12903","CA"
"12904","CA"
"12905","CA"
"12906","CL"
"12907","CL"
"12908","ZN"
"12909","CL"
"12910","nan"
"12911","MG"
"12912","CA"
"12913","CA"
"12914","CL"
"12915","CL"
"12916","CL"
"12917","CL"
"12918","CL"
"12919","ZN"
"12920","CL"
"12921","MG"
"12922","CL"
"12923","MG"
"12924","CL"
"12925","CL"
"12926","CL"
"12927","CL"
"12928","CL"
"12929","CL"
"12930","CA"
"12931","ZN"
"12932","MN"
"12933","CL"
"12934","CL"
"12935","ZN"
"12936","ZN"
"12937","CL"
"12938","nan"
"12939","CL"
"12940","CL"
"12941","CL"
"12942","CL"
"12943","ZN"
"12944","CA"
"12945","CA"
"12946","CA"
"12947","CL"
"12948","CL"
"12949","CA"
"12950","MG"
"12951","CL"
"12952","CA"
"12953","CL"
"12954","CL"
"12955","CL"
"12956","CL"
"12957","SF4"
"12958","MG"
"12959","ZN"
"12960","CA"
"12961","CA"
"12962","K"
"12963","MG"
"12964","CL"
"12965","CL"
"12966","MG"
"12967","MG"
"12968","MG"
"12969","MG"
"12970","CA"
"12971","CA"
"12972","MG"
"12973","nan"
"12974","nan"
"12975","MG"
"12976","MG"
"12977","ZN"
"12978","CA"
"12979","CA"
"12980","CA"
"12981","nan"
"12982","CL"
"12983","nan"
"12984","CA"
"12985","MG"
"12986","nan"
"12987","CL"
"12988","MG"
"12989","ZN"
"12990","CL"
"12991","CL"
"12992","CA"
"12993","CA"
"12994","CA"
"12995","CA"
"12996","CL"
"12997","CL"
"12998","CL"
"12999","MG"
"13000","CA"
"13001","CL"
"13002","CL"
"13003","CA"
"13004","MG"
"13005","MG"
"13006","CA"
"13007","CA"
"13008","ZN"
"13009","ZN"
"13010","ZN"
"13011","MN"
"13012","CL"
"13013","ZN"
"13014","CL"
"13015","CL"
"13016","ZN"
"13017","nan"
"13018","ZN"
"13019","CL"
"13020","MG"
"13021","CL"
"13022","MG"
"13023","MG"
"13024","CL"
"13025","MG"
"13026","CA"
"13027","ZN"
"13028","ZN"
"13029","MG"
"13030","CL"
"13031","CL"
"13032","CL"
"13033","MN"
"13034","ZN"
"13035","MG"
"13036","MG"
"13037","ZN"
"13038","MG"
"13039","CL"
"13040","MG"
"13041","CA"
"13042","CL"
"13043","CA"
"13044","MG"
"13045","CL"
"13046","MN"
"13047","CA"
"13048","ZN"
"13049","ZN"
"13050","CL"
"13051","CA"
"13052","MG"
"13053","MG"
"13054","MG"
"13055","CL"
"13056","CL"
"13057","CL"
"13058","CL"
"13059","CA"
"13060","CL"
"13061","MN"
"13062","MN"
"13063","nan"
"13064","ZN"
"13065","CA"
"13066","CL"
"13067","MG"
"13068","CL"
"13069","ZN"
"13070","CL"
"13071","MG"
"13072","MG"
"13073","CA"
"13074","CL"
"13075","CA"
"13076","MG"
"13077","CA"
"13078","CL"
"13079","CL"
"13080","CL"
"13081","MN"
"13082","CL"
"13083","MG"
"13084","MN"
"13085","CA"
"13086","ZN"
"13087","MG"
"13088","MG"
"13089","MG"
"13090","MG"
"13091","MN"
"13092","CL"
"13093","CL"
"13094","CL"
"13095","ZN"
"13096","CL"
"13097","CL"
"13098","CL"
"13099","CA"
"13100","CL"
"13101","ZN"
"13102","MG"
"13103","CL"
"13104","CL"
"13105","CL"
"13106","CA"
"13107","nan"
"13108","ZN"
"13109","SF4"
"13110","MG"
"13111","CL"
"13112","CA"
"13113","CL"
"13114","CL"
"13115","CL"
"13116","nan"
"13117","CA"
"13118","CL"
"13119","CL"
"13120","CL"
"13121","CL"
"13122","CL"
"13123","nan"
"13124","MG"
"13125","nan"
"13126","nan"
"13127","CA"
"13128","CA"
"13129","CA"
"13130","CA"
"13131","MG"
"13132","CA"
"13133","CL"
"13134","ZN"
"13135","MG"
"13136","nan"
"13137","FE"
"13138","CA"
"13139","CL"
"13140","CA"
"13141","CL"
"13142","MG"
"13143","CA"
"13144","CA"
"13145","CA"
"13146","CA"
"13147","nan"
"13148","ZN"
"13149","MG"
"13150","MG"
"13151","CA"
"13152","CL"
"13153","ZN"
"13154","CA"
"13155","CL"
"13156","CA"
"13157","CL"
"13158","CA"
"13159","ZN"
"13160","ZN"
"13161","CL"
"13162","ZN"
"13163","CL"
"13164","CL"
"13165","CL"
"13166","CL"
"13167","CL"
"13168","CD"
"13169","CA"
"13170","MG"
"13171","CL"
"13172","CL"
"13173","ZN"
"13174","nan"
"13175","CA"
"13176","MN"
"13177","CA"
"13178","CL"
"13179","CL"
"13180","MG"
"13181","CL"
"13182","nan"
"13183","CA"
"13184","CL"
"13185","CL"
"13186","ZN"
"13187","CL"
"13188","ZN"
"13189","ZN"
"13190","ZN"
"13191","CA"
"13192","ZN"
"13193","MG"
"13194","CL"
"13195","CU"
"13196","CL"
"13197","CL"
"13198","CL"
"13199","CL"
"13200","nan"
"13201","CL"
"13202","SF4"
"13203","ZN"
"13204","MG"
"13205","MG"
"13206","CL"
"13207","CA"
"13208","ZN"
"13209","CL"
"13210","ZN"
"13211","MG"
"13212","ZN"
"13213","ZN"
"13214","MG"
"13215","MG"
"13216","MG"
"13217","MG"
"13218","MG"
"13219","ZN"
"13220","CA"
"13221","ZN"
"13222","CA"
"13223","CA"
"13224","ZN"
"13225","CA"
"13226","CA"
"13227","nan"
"13228","CL"
"13229","CL"
"13230","MG"
"13231","CA"
"13232","CA"
"13233","CA"
"13234","MG"
"13235","CL"
"13236","CA"
"13237","CA"
"13238","CA"
"13239","CL"
"13240","ZN"
"13241","ZN"
"13242","nan"
"13243","CL"
"13244","CL"
"13245","ZN"
"13246","nan"
"13247","nan"
"13248","MG"
"13249","CA"
"13250","ZN"
"13251","ZN"
"13252","ZN"
"13253","CL"
"13254","CL"
"13255","CA"
"13256","MN"
"13257","MG"
"13258","CA"
"13259","MG"
"13260","MG"
"13261","ZN"
"13262","MG"
"13263","MG"
"13264","CL"
"13265","ZN"
"13266","MG"
"13267","ZN"
"13268","ZN"
"13269","MG"
"13270","ZN"
"13271","CA"
"13272","MG"
"13273","ZN"
"13274","CL"
"13275","nan"
"13276","MG"
"13277","ZN"
"13278","CL"
"13279","CA"
"13280","CA"
"13281","CA"
"13282","CL"
"13283","CL"
"13284","CL"
"13285","ZN"
"13286","ZN"
"13287","MG"
"13288","ZN"
"13289","ZN"
"13290","CL"
"13291","CL"
"13292","nan"
"13293","CA"
"13294","CA"
"13295","CL"
"13296","CL"
"13297","ZN"
"13298","MG"
"13299","CA"
"13300","ZN"
"13301","CL"
"13302","CA"
"13303","ZN"
"13304","MG"
"13305","CL"
"13306","CL"
"13307","CL"
"13308","ZN"
"13309","ZN"
"13310","ZN"
"13311","CL"
"13312","MG"
"13313","MG"
"13314","nan"
"13315","CL"
"13316","CL"
"13317","CL"
"13318","CL"
"13319","nan"
"13320","MN"
"13321","MG"
"13322","CL"
"13323","CL"
"13324","CA"
"13325","MG"
"13326","MN"
"13327","CL"
"13328","CL"
"13329","ZN"
"13330","CL"
"13331","CA"
"13332","ZN"
"13333","MG"
"13334","CA"
"13335","CA"
"13336","MG"
"13337","MG"
"13338","MG"
"13339","MG"
"13340","ZN"
"13341","MG"
"13342","MG"
"13343","MG"
"13344","CL"
"13345","CL"
"13346","CL"
"13347","MG"
"13348","CA"
"13349","CA"
"13350","MG"
"13351","CL"
"13352","MG"
"13353","MG"
"13354","MG"
"13355","ZN"
"13356","ZN"
"13357","CA"
"13358","ZN"
"13359","ZN"
"13360","CL"
"13361","CA"
"13362","CL"
"13363","CA"
"13364","CL"
"13365","CL"
"13366","MG"
"13367","CL"
"13368","CA"
"13369","CL"
"13370","ZN"
"13371","CA"
"13372","CL"
"13373","CL"
"13374","CL"
"13375","CL"
"13376","CL"
"13377","MG"
"13378","CL"
"13379","nan"
"13380","CL"
"13381","MG"
"13382","nan"
"13383","CL"
"13384","ZN"
"13385","CL"
"13386","CL"
"13387","CL"
"13388","CL"
"13389","IOD"
"13390","CL"
"13391","MG"
"13392","MG"
"13393","CL"
"13394","CL"
"13395","CA"
"13396","nan"
"13397","MG"
"13398","ZN"
"13399","MN"
"13400","CA"
"13401","ZN"
"13402","MG"
"13403","MG"
"13404","CA"
"13405","MN"
"13406","CA"
"13407","CL"
"13408","ZN"
"13409","CL"
"13410","MG"
"13411","CA"
"13412","MG"
"13413","MG"
"13414","nan"
"13415","FE"
"13416","MG"
"13417","CL"
"13418","CL"
"13419","CA"
"13420","CL"
"13421","CL"
"13422","CL"
"13423","CL"
"13424","CL"
"13425","ZN"
"13426","ZN"
"13427","nan"
"13428","MG"
"13429","CL"
"13430","nan"
"13431","ZN"
"13432","MG"
"13433","MG"
"13434","CA"
"13435","nan"
"13436","ZN"
"13437","CL"
"13438","ZN"
"13439","MG"
"13440","MG"
"13441","MG"
"13442","CL"
"13443","CL"
"13444","CL"
"13445","MN"
"13446","CL"
"13447","ZN"
"13448","MG"
"13449","CL"
"13450","CL"
"13451","CA"
"13452","CL"
"13453","nan"
"13454","ZN"
"13455","CL"
"13456","MG"
"13457","CL"
"13458","CL"
"13459","CL"
"13460","nan"
"13461","SF4"
"13462","ZN"
"13463","CL"
"13464","CL"
"13465","CL"
"13466","CA"
"13467","CA"
"13468","CL"
"13469","CA"
"13470","CA"
"13471","CL"
"13472","ZN"
"13473","CL"
"13474","CL"
"13475","CL"
"13476","MG"
"13477","CL"
"13478","MG"
"13479","CA"
"13480","SF4"
"13481","CA"
"13482","CA"
"13483","CA"
"13484","CA"
"13485","MG"
"13486","CA"
"13487","MG"
"13488","nan"
"13489","BR"
"13490","CL"
"13491","MG"
"13492","ZN"
"13493","ZN"
"13494","MG"
"13495","ZN"
"13496","MG"
"13497","MG"
"13498","nan"
"13499","CL"
"13500","MG"
"13501","ZN"
"13502","CL"
"13503","CA"
"13504","ZN"
"13505","MG"
"13506","CL"
"13507","CL"
"13508","CA"
"13509","CL"
"13510","CL"
"13511","CA"
"13512","CA"
"13513","CL"
"13514","MG"
"13515","CA"
"13516","ZN"
"13517","ZN"
"13518","CL"
"13519","CL"
"13520","CL"
"13521","ZN"
"13522","MG"
"13523","CL"
"13524","CL"
"13525","ZN"
"13526","CA"
"13527","nan"
"13528","CL"
"13529","CL"
"13530","CL"
"13531","CL"
"13532","CL"
"13533","MG"
"13534","MG"
"13535","MG"
"13536","nan"
"13537","CL"
"13538","nan"
"13539","CL"
"13540","CA"
"13541","CA"
"13542","CA"
"13543","MG"
"13544","ZN"
"13545","CA"
"13546","CA"
"13547","CA"
"13548","CA"
"13549","CA"
"13550","MG"
"13551","MG"
"13552","CL"
"13553","CL"
"13554","CA"
"13555","MG"
"13556","ZN"
"13557","ZN"
"13558","CL"
"13559","ZN"
"13560","MG"
"13561","MG"
"13562","MG"
"13563","CL"
"13564","MG"
"13565","nan"
"13566","nan"
"13567","CA"
"13568","CL"
"13569","ZN"
"13570","CL"
"13571","CA"
"13572","CA"
"13573","CA"
"13574","CA"
"13575","CA"
"13576","CL"
"13577","CA"
"13578","CA"
"13579","CL"
"13580","nan"
"13581","MG"
"13582","CA"
"13583","MG"
"13584","CA"
"13585","ZN"
"13586","CA"
"13587","CA"
"13588","MG"
"13589","CL"
"13590","CA"
"13591","CL"
"13592","MG"
"13593","CL"
"13594","MG"
"13595","ZN"
"13596","ZN"
"13597","CA"
"13598","CA"
"13599","ZN"
"13600","ZN"
"13601","ZN"
"13602","ZN"
"13603","CL"
"13604","CL"
"13605","CA"
"13606","CL"
"13607","CL"
"13608","CL"
"13609","ZN"
"13610","ZN"
"13611","MG"
"13612","CL"
"13613","MG"
"13614","CA"
"13615","CL"
"13616","CL"
"13617","MG"
"13618","CL"
"13619","MN"
"13620","MG"
"13621","MG"
"13622","MG"
