"","res_name_group"
"11934","MG"
"11935","CL"
"11936","MG"
"11937","CL"
"11938","MG"
"11939","CL"
"11940","ZN"
"11941","CL"
"11942","CL"
"11943","MG"
"11944","MG"
"11945","CL"
"11946","HEM"
"11947","CL"
"11948","MG"
"11949","MG"
"11950","MN"
"11951","nan"
"11952","ZN"
"11953","MG"
"11954","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"11955","NAG_NDG_A2G_NGA_MAG"
"11956","CA"
"11957","MG"
"11958","CA"
"11959","MG"
"11960","MG"
"11961","MG"
"11962","MG"
"11963","CA"
"11964","CL"
"11965","CL"
"11966","CA"
"11967","CL"
"11968","MG"
"11969","MG"
"11970","MG"
"11971","ZN"
"11972","ZN"
"11973","nan"
"11974","CL"
"11975","CL"
"11976","CA"
"11977","CL"
"11978","CL"
"11979","MG"
"11980","CL"
"11981","CA"
"11982","CA"
"11983","MG"
"11984","CL"
"11985","nan"
"11986","ZN"
"11987","nan"
"11988","MG"
"11989","CL"
"11990","ZN"
"11991","CL"
"11992","CA"
"11993","MG"
"11994","MG"
"11995","MG"
"11996","EDO_BME_ETA"
"11997","CL"
"11998","ZN"
"11999","CA"
"12000","EDO_BME_ETA"
"12001","CL"
"12002","MG"
"12003","ZN"
"12004","HEM"
"12005","CL"
"12006","CA"
"12007","CA"
"12008","CL"
"12009","ZN"
"12010","ZN"
"12011","MG"
"12012","MG"
"12013","HEM"
"12014","CL"
"12015","nan"
"12016","CL"
"12017","MG"
"12018","MG"
"12019","NAG_NDG_A2G_NGA_MAG"
"12020","CA"
"12021","CA"
"12022","MG"
"12023","ZN"
"12024","CL"
"12025","CA"
"12026","CL"
"12027","MG"
"12028","CL"
"12029","nan"
"12030","nan"
"12031","EDO_BME_ETA"
"12032","CL"
"12033","MG"
"12034","MG"
"12035","MG"
"12036","ZN"
"12037","nan"
"12038","CA"
"12039","CL"
"12040","CL"
"12041","MN"
"12042","ZN"
"12043","CL"
"12044","CL"
"12045","CL"
"12046","ZN"
"12047","CL"
"12048","nan"
"12049","CL"
"12050","CL"
"12051","MG"
"12052","CL"
"12053","CL"
"12054","MG"
"12055","CA"
"12056","MG"
"12057","MG"
"12058","ZN"
"12059","MN"
"12060","ZN"
"12061","MG"
"12062","CA"
"12063","MG"
"12064","HEM"
"12065","ZN"
"12066","CA"
"12067","CL"
"12068","CA"
"12069","CL"
"12070","MN"
"12071","MG"
"12072","MN"
"12073","CA"
"12074","MG"
"12075","CL"
"12076","CA"
"12077","nan"
"12078","MG"
"12079","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"12080","MG"
"12081","MG"
"12082","MG"
"12083","MG"
"12084","CL"
"12085","CL"
"12086","CA"
"12087","CL"
"12088","nan"
"12089","MG"
"12090","MG"
"12091","CA"
"12092","CA"
"12093","CL"
"12094","CA"
"12095","ZN"
"12096","MG"
"12097","CL"
"12098","CL"
"12099","CA"
"12100","CL"
"12101","MN"
"12102","CL"
"12103","MG"
"12104","MG"
"12105","CA"
"12106","CL"
"12107","CL"
"12108","CA"
"12109","CL"
"12110","CL"
"12111","ZN"
"12112","NAG_NDG_A2G_NGA_MAG"
"12113","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"12114","MG"
"12115","CL"
"12116","CL"
"12117","MG"
"12118","MG"
"12119","CL"
"12120","CA"
"12121","CL"
"12122","CL"
"12123","CL"
"12124","CA"
"12125","MG"
"12126","CL"
"12127","nan"
"12128","nan"
"12129","MG"
"12130","CL"
"12131","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"12132","CA"
"12133","CA"
"12134","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"12135","CL"
"12136","EDO_BME_ETA"
"12137","MG"
"12138","ZN"
"12139","ZN"
"12140","CA"
"12141","CA"
"12142","CA"
"12143","MG"
"12144","CA"
"12145","MG"
"12146","MG"
"12147","CL"
"12148","CL"
"12149","CL"
"12150","CA"
"12151","CL"
"12152","MG"
"12153","CL"
"12154","CA"
"12155","MG"
"12156","MG"
"12157","CA"
"12158","MG"
"12159","ZN"
"12160","ZN"
"12161","CA"
"12162","CL"
"12163","ZN"
"12164","MG"
"12165","CL"
"12166","CL"
"12167","MG"
"12168","ZN"
"12169","CA"
"12170","MG"
"12171","CA"
"12172","CA"
"12173","ZN"
"12174","EDO_BME_ETA"
"12175","ZN"
"12176","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"12177","ZN"
"12178","MG"
"12179","MG"
"12180","CA"
"12181","nan"
"12182","CL"
"12183","CA"
"12184","CL"
"12185","MG"
"12186","MG"
"12187","MG"
"12188","CL"
"12189","ZN"
"12190","HEM"
"12191","NAG_NDG_A2G_NGA_MAG"
"12192","MG"
"12193","CL"
"12194","ZN"
"12195","nan"
"12196","ZN"
"12197","ZN"
"12198","ZN"
"12199","MG"
"12200","HEM"
"12201","CL"
"12202","SF4_F3S"
"12203","ZN"
"12204","CA"
"12205","MG"
"12206","MG"
"12207","MG"
"12208","nan"
"12209","ZN"
"12210","CL"
"12211","CL"
"12212","CL"
"12213","MN"
"12214","CA"
"12215","CA"
"12216","CL"
"12217","MG"
"12218","CL"
"12219","DHT_TES_STR_ASD"
"12220","CL"
"12221","CL"
"12222","CL"
"12223","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"12224","CA"
"12225","CA"
"12226","CL"
"12227","EDO_BME_ETA"
"12228","CL"
"12229","EDO_BME_ETA"
"12230","CA"
"12231","nan"
"12232","nan"
"12233","CA"
"12234","nan"
"12235","nan"
"12236","MG"
"12237","MG"
"12238","MG"
"12239","CL"
"12240","CA"
"12241","CA"
"12242","CL"
"12243","CL"
"12244","MG"
"12245","CL"
"12246","ZN"
"12247","CL"
"12248","MG"
"12249","MG"
"12250","CL"
"12251","CL"
"12252","CL"
"12253","MG"
"12254","MG"
"12255","MG"
"12256","CA"
"12257","CA"
"12258","MG"
"12259","CL"
"12260","CA"
"12261","SF4_F3S"
"12262","ZN"
"12263","CL"
"12264","HEM"
"12265","CL"
"12266","CL"
"12267","ZN"
"12268","HEM"
"12269","ZN"
"12270","ZN"
"12271","ZN"
"12272","CA"
"12273","MN"
"12274","nan"
"12275","CA"
"12276","CA"
"12277","CL"
"12278","CL"
"12279","CL"
"12280","MG"
"12281","MG"
"12282","CL"
"12283","CA"
"12284","NAG_NDG_A2G_NGA_MAG"
"12285","MG"
"12286","CL"
"12287","ZN"
"12288","CL"
"12289","MG"
"12290","MG"
"12291","MG"
"12292","CL"
"12293","MG"
"12294","CL"
"12295","CL"
"12296","CL"
"12297","MG"
"12298","MG"
"12299","nan"
"12300","CL"
"12301","CL"
"12302","ZN"
"12303","CL"
"12304","ZN"
"12305","CL"
"12306","MG"
"12307","CL"
"12308","MG"
"12309","CA"
"12310","nan"
"12311","nan"
"12312","CA"
"12313","MG"
"12314","CL"
"12315","CL"
"12316","CA"
"12317","nan"
"12318","CL"
"12319","CL"
"12320","MN"
"12321","CA"
"12322","CA"
"12323","CL"
"12324","CL"
"12325","CL"
"12326","ZN"
"12327","CL"
"12328","ZN"
"12329","SF4_F3S"
"12330","MG"
"12331","CL"
"12332","ZN"
"12333","CA"
"12334","CA"
"12335","MG"
"12336","MG"
"12337","ZN"
"12338","ZN"
"12339","CL"
"12340","CA"
"12341","CA"
"12342","CA"
"12343","CL"
"12344","CL"
"12345","CA"
"12346","MG"
"12347","CL"
"12348","CL"
"12349","MG"
"12350","MG"
"12351","CL"
"12352","CL"
"12353","CL"
"12354","MG"
"12355","NAG_NDG_A2G_NGA_MAG"
"12356","NAG_NDG_A2G_NGA_MAG"
"12357","CA"
"12358","CL"
"12359","CA"
"12360","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"12361","CL"
"12362","HEM"
"12363","ZN"
"12364","CA"
"12365","CL"
"12366","MG"
"12367","CL"
"12368","MG"
"12369","MG"
"12370","MG"
"12371","MG"
"12372","ZN"
"12373","CA"
"12374","CA"
"12375","ZN"
"12376","MG"
"12377","CL"
"12378","ZN"
"12379","CL"
"12380","CL"
"12381","MG"
"12382","CA"
"12383","nan"
"12384","CA"
"12385","ZN"
"12386","ZN"
"12387","CL"
"12388","CA"
"12389","CA"
"12390","MG"
"12391","CA"
"12392","EDO_BME_ETA"
"12393","ZN"
"12394","SF4_F3S"
"12395","CA"
"12396","CL"
"12397","MG"
"12398","NI"
"12399","CL"
"12400","CA"
"12401","CL"
"12402","MG"
"12403","CL"
"12404","MG"
"12405","CL"
"12406","MG"
"12407","CA"
"12408","CL"
"12409","CA"
"12410","MG"
"12411","CA"
"12412","ZN"
"12413","CA"
"12414","MG"
"12415","CA"
"12416","nan"
"12417","MG"
"12418","MG"
"12419","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"12420","CL"
"12421","CL"
"12422","CL"
"12423","MG"
"12424","MG"
"12425","CL"
"12426","MG"
"12427","HEM"
"12428","ZN"
"12429","CL"
"12430","MG"
"12431","CA"
"12432","CL"
"12433","MN"
"12434","CA"
"12435","ZN"
"12436","MG"
"12437","nan"
"12438","CL"
"12439","CA"
"12440","MG"
"12441","ZN"
"12442","nan"
"12443","CA"
"12444","CA"
"12445","CL"
"12446","ZN"
"12447","CL"
"12448","ZN"
"12449","CL"
"12450","CL"
"12451","MG"
"12452","MG"
"12453","ZN"
"12454","ZN"
"12455","ZN"
"12456","MG"
"12457","HEM"
"12458","CA"
"12459","MG"
"12460","CL"
"12461","MG"
"12462","CL"
"12463","ZN"
"12464","MG"
"12465","MG"
"12466","MG"
"12467","MG"
"12468","HEM"
"12469","MG"
"12470","ZN"
"12471","HEM"
"12472","MG"
"12473","ZN"
"12474","CA"
"12475","CA"
"12476","CL"
"12477","MG"
"12478","ZN"
"12479","ZN"
"12480","CL"
"12481","CL"
"12482","CL"
"12483","CU"
"12484","CA"
"12485","MG"
"12486","CL"
"12487","CA"
"12488","EDO_BME_ETA"
"12489","CA"
"12490","CA"
"12491","CL"
"12492","CL"
"12493","CL"
"12494","CA"
"12495","MG"
"12496","nan"
"12497","CL"
"12498","MG"
"12499","CA"
"12500","CA"
"12501","ZN"
"12502","MG"
"12503","ZN"
"12504","MG"
"12505","CL"
"12506","MG"
"12507","CL"
"12508","CL"
"12509","MG"
"12510","HEM"
"12511","ZN"
"12512","MG"
"12513","nan"
"12514","CL"
"12515","MG"
"12516","CL"
"12517","CA"
"12518","CL"
"12519","CL"
"12520","CL"
"12521","ZN"
"12522","MN"
"12523","CL"
"12524","CA"
"12525","CL"
"12526","CA"
"12527","CA"
"12528","MG"
"12529","CL"
"12530","CA"
"12531","CA"
"12532","CA"
"12533","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"12534","ZN"
"12535","MN"
"12536","ZN"
"12537","MG"
"12538","CL"
"12539","CL"
"12540","CL"
"12541","ZN"
"12542","CL"
"12543","CL"
"12544","ZN"
"12545","CL"
"12546","MG"
"12547","MG"
"12548","CA"
"12549","MG"
"12550","CL"
"12551","CL"
"12552","ZN"
"12553","CA"
"12554","CA"
"12555","ZN"
"12556","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"12557","CA"
"12558","CA"
"12559","CL"
"12560","ZN"
"12561","MG"
"12562","CL"
"12563","CL"
"12564","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"12565","CL"
"12566","CA"
"12567","CL"
"12568","MG"
"12569","MG"
"12570","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"12571","CL"
"12572","MG"
"12573","CL"
"12574","MG"
"12575","ZN"
"12576","CA"
"12577","CL"
"12578","MG"
"12579","CL"
"12580","CA"
"12581","MG"
"12582","CA"
"12583","MG"
"12584","MG"
"12585","CL"
"12586","CA"
"12587","CL"
"12588","CA"
"12589","CL"
"12590","CA"
"12591","CL"
"12592","ZN"
"12593","CL"
"12594","CL"
"12595","CL"
"12596","CL"
"12597","MG"
"12598","CL"
"12599","CL"
"12600","CA"
"12601","CA"
"12602","CL"
"12603","MG"
"12604","MG"
"12605","EDO_BME_ETA"
"12606","MG"
"12607","nan"
"12608","nan"
"12609","MG"
"12610","nan"
"12611","nan"
"12612","ZN"
"12613","nan"
"12614","CA"
"12615","CL"
"12616","MG"
"12617","MG"
"12618","CL"
"12619","CL"
"12620","MG"
"12621","CL"
"12622","nan"
"12623","ZN"
"12624","CL"
"12625","CL"
"12626","ZN"
"12627","ZN"
"12628","nan"
"12629","NAG_NDG_A2G_NGA_MAG"
"12630","MG"
"12631","MG"
"12632","CL"
"12633","MG"
"12634","CL"
"12635","CL"
"12636","MG"
"12637","nan"
"12638","MG"
"12639","MG"
"12640","CL"
"12641","MG"
"12642","nan"
"12643","nan"
"12644","ZN"
"12645","MG"
"12646","MG"
"12647","ZN"
"12648","ZN"
"12649","CA"
"12650","CL"
"12651","CL"
"12652","CA"
"12653","CL"
"12654","MN"
"12655","CL"
"12656","CL"
"12657","CA"
"12658","CA"
"12659","CL"
"12660","CA"
"12661","ZN"
"12662","HEM"
"12663","HEM"
"12664","MG"
"12665","CL"
"12666","ZN"
"12667","CL"
"12668","CL"
"12669","MG"
"12670","CL"
"12671","CA"
"12672","CA"
"12673","CL"
"12674","CL"
"12675","CL"
"12676","MG"
"12677","CL"
"12678","CL"
"12679","CA"
"12680","MG"
"12681","MG"
"12682","MG"
"12683","CL"
"12684","CL"
"12685","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"12686","CL"
"12687","CL"
"12688","nan"
"12689","MG"
"12690","CL"
"12691","CL"
"12692","CL"
"12693","nan"
"12694","CL"
"12695","CA"
"12696","CL"
"12697","CL"
"12698","MG"
"12699","CL"
"12700","HEM"
"12701","ZN"
"12702","CL"
"12703","NAG_NDG_A2G_NGA_MAG"
"12704","ZN"
"12705","CL"
"12706","ZN"
"12707","CL"
"12708","nan"
"12709","nan"
"12710","ZN"
"12711","CL"
"12712","CA"
"12713","CA"
"12714","CL"
"12715","CL"
"12716","CL"
"12717","MG"
"12718","MG"
"12719","CA"
"12720","MG"
"12721","CL"
"12722","CA"
"12723","CA"
"12724","MG"
"12725","CL"
"12726","CL"
"12727","CL"
"12728","NAG_NDG_A2G_NGA_MAG"
"12729","NAG_NDG_A2G_NGA_MAG"
"12730","ZN"
"12731","MG"
"12732","MG"
"12733","ZN"
"12734","ZN"
"12735","ZN"
"12736","CA"
"12737","CL"
"12738","ZN"
"12739","MG"
"12740","MG"
"12741","nan"
"12742","CA"
"12743","ZN"
"12744","CL"
"12745","CL"
"12746","CA"
"12747","CA"
"12748","CL"
"12749","nan"
"12750","CL"
"12751","CA"
"12752","CL"
"12753","CL"
"12754","MG"
"12755","CL"
"12756","ZN"
"12757","CA"
"12758","CL"
"12759","MN"
"12760","CL"
"12761","CL"
"12762","CA"
"12763","MG"
"12764","MG"
"12765","CL"
"12766","MG"
"12767","CL"
"12768","MG"
"12769","ZN"
"12770","CA"
"12771","CA"
"12772","MN"
"12773","CL"
"12774","MG"
"12775","CL"
"12776","CL"
"12777","MG"
"12778","CL"
"12779","CA"
"12780","MG"
"12781","EDO_BME_ETA"
"12782","CL"
"12783","CL"
"12784","CA"
"12785","MG"
"12786","MG"
"12787","ZN"
"12788","CA"
"12789","CA"
"12790","MG"
"12791","MG"
"12792","MG"
"12793","CL"
"12794","ZN"
"12795","CA"
"12796","MN"
"12797","CL"
"12798","nan"
"12799","CL"
"12800","CA"
"12801","CA"
"12802","CA"
"12803","MN"
"12804","ZN"
"12805","CL"
"12806","CA"
"12807","ZN"
"12808","ZN"
"12809","ZN"
"12810","MG"
"12811","MG"
"12812","CL"
"12813","nan"
"12814","CL"
"12815","CL"
"12816","CL"
"12817","CA"
"12818","CL"
"12819","CA"
"12820","CL"
"12821","CL"
"12822","CL"
"12823","MG"
"12824","CL"
"12825","CA"
"12826","CL"
"12827","ZN"
"12828","CL"
"12829","CA"
"12830","MG"
"12831","CA"
"12832","CA"
"12833","CL"
"12834","EDO_BME_ETA"
"12835","CL"
"12836","NAG_NDG_A2G_NGA_MAG"
"12837","CL"
"12838","MG"
"12839","CL"
"12840","CA"
"12841","CL"
"12842","CL"
"12843","CL"
"12844","ZN"
"12845","CL"
"12846","HEM"
"12847","CA"
"12848","MG"
"12849","CL"
"12850","CL"
"12851","nan"
"12852","CL"
"12853","CL"
"12854","NAD_NAP"
"12855","CA"
"12856","CA"
"12857","CL"
"12858","nan"
"12859","ZN"
"12860","CL"
"12861","CL"
"12862","ZN"
"12863","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"12864","CA"
"12865","CL"
"12866","CL"
"12867","MG"
"12868","CA"
"12869","nan"
"12870","nan"
"12871","nan"
"12872","CA"
"12873","ZN"
"12874","MG"
"12875","MG"
"12876","MG"
"12877","MG"
"12878","CL"
"12879","CL"
"12880","nan"
"12881","ZN"
"12882","CL"
"12883","CA"
"12884","ZN"
"12885","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"12886","CL"
"12887","ZN"
"12888","CL"
"12889","CL"
"12890","CA"
"12891","CA"
"12892","CA"
"12893","MG"
"12894","CA"
"12895","ZN"
"12896","ZN"
"12897","CL"
"12898","MG"
"12899","CL"
"12900","CL"
"12901","CL"
"12902","CL"
"12903","CA"
"12904","CA"
"12905","MG"
"12906","CL"
"12907","CL"
"12908","ZN"
"12909","CL"
"12910","nan"
"12911","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"12912","MG"
"12913","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"12914","CL"
"12915","CL"
"12916","CL"
"12917","CL"
"12918","CL"
"12919","CA"
"12920","CL"
"12921","MG"
"12922","CL"
"12923","MG"
"12924","CL"
"12925","nan"
"12926","CL"
"12927","CL"
"12928","CL"
"12929","CL"
"12930","ZN"
"12931","CA"
"12932","HEM"
"12933","CL"
"12934","CL"
"12935","CL"
"12936","MN"
"12937","ZN"
"12938","CL"
"12939","CL"
"12940","CL"
"12941","CL"
"12942","CL"
"12943","ZN"
"12944","ZN"
"12945","ZN"
"12946","CL"
"12947","MG"
"12948","MG"
"12949","CA"
"12950","MG"
"12951","CL"
"12952","MG"
"12953","CL"
"12954","CL"
"12955","CA"
"12956","CL"
"12957","SF4_F3S"
"12958","MG"
"12959","ZN"
"12960","CA"
"12961","CA"
"12962","CL"
"12963","MG"
"12964","CL"
"12965","CL"
"12966","MG"
"12967","MG"
"12968","nan"
"12969","MG"
"12970","MG"
"12971","MG"
"12972","MG"
"12973","MG"
"12974","nan"
"12975","MG"
"12976","CL"
"12977","ZN"
"12978","CA"
"12979","MG"
"12980","CA"
"12981","nan"
"12982","CL"
"12983","CL"
"12984","MG"
"12985","MG"
"12986","MG"
"12987","CL"
"12988","MG"
"12989","ZN"
"12990","CL"
"12991","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"12992","CL"
"12993","CA"
"12994","CA"
"12995","MG"
"12996","CL"
"12997","CL"
"12998","CL"
"12999","MG"
"13000","MG"
"13001","CL"
"13002","CL"
"13003","CA"
"13004","NAG_NDG_A2G_NGA_MAG"
"13005","MG"
"13006","CA"
"13007","ZN"
"13008","ZN"
"13009","ZN"
"13010","CL"
"13011","MN"
"13012","EDO_BME_ETA"
"13013","CA"
"13014","CL"
"13015","CL"
"13016","MN"
"13017","nan"
"13018","CA"
"13019","nan"
"13020","CA"
"13021","CA"
"13022","CA"
"13023","MG"
"13024","MG"
"13025","MG"
"13026","CA"
"13027","ZN"
"13028","ZN"
"13029","MG"
"13030","nan"
"13031","CL"
"13032","CL"
"13033","ZN"
"13034","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"13035","EDO_BME_ETA"
"13036","MG"
"13037","ZN"
"13038","MG"
"13039","CL"
"13040","CA"
"13041","ZN"
"13042","CL"
"13043","ZN"
"13044","MG"
"13045","nan"
"13046","MN"
"13047","CA"
"13048","ZN"
"13049","MG"
"13050","CL"
"13051","ZN"
"13052","MG"
"13053","MG"
"13054","MG"
"13055","CL"
"13056","CL"
"13057","CL"
"13058","CL"
"13059","CA"
"13060","CL"
"13061","HEM"
"13062","NAG_NDG_A2G_NGA_MAG"
"13063","CL"
"13064","CA"
"13065","CA"
"13066","CL"
"13067","MG"
"13068","CL"
"13069","ZN"
"13070","CA"
"13071","MG"
"13072","MG"
"13073","CA"
"13074","CL"
"13075","MG"
"13076","MG"
"13077","MG"
"13078","CL"
"13079","CL"
"13080","CL"
"13081","ZN"
"13082","CL"
"13083","nan"
"13084","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"13085","nan"
"13086","ZN"
"13087","MG"
"13088","MG"
"13089","MG"
"13090","MG"
"13091","MN"
"13092","nan"
"13093","CL"
"13094","CL"
"13095","CA"
"13096","MG"
"13097","CA"
"13098","EDO_BME_ETA"
"13099","CA"
"13100","CL"
"13101","CA"
"13102","CA"
"13103","CL"
"13104","CA"
"13105","CL"
"13106","MN"
"13107","MG"
"13108","MG"
"13109","ZN"
"13110","CL"
"13111","CL"
"13112","CA"
"13113","CL"
"13114","CL"
"13115","CL"
"13116","nan"
"13117","CA"
"13118","CL"
"13119","ZN"
"13120","CL"
"13121","CL"
"13122","CL"
"13123","MG"
"13124","CA"
"13125","MG"
"13126","MG"
"13127","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"13128","CA"
"13129","ZN"
"13130","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"13131","NAG_NDG_A2G_NGA_MAG"
"13132","CA"
"13133","CL"
"13134","MN"
"13135","nan"
"13136","nan"
"13137","SF4_F3S"
"13138","CA"
"13139","CL"
"13140","CA"
"13141","CL"
"13142","MG"
"13143","CA"
"13144","CA"
"13145","CA"
"13146","CA"
"13147","MG"
"13148","CA"
"13149","MG"
"13150","MG"
"13151","CA"
"13152","CL"
"13153","CA"
"13154","CA"
"13155","CL"
"13156","MG"
"13157","nan"
"13158","CA"
"13159","ZN"
"13160","ZN"
"13161","CL"
"13162","ZN"
"13163","CL"
"13164","CL"
"13165","CL"
"13166","EDO_BME_ETA"
"13167","CL"
"13168","ZN"
"13169","SF4_F3S"
"13170","MG"
"13171","CL"
"13172","CA"
"13173","ZN"
"13174","CL"
"13175","CA"
"13176","ZN"
"13177","nan"
"13178","CL"
"13179","CL"
"13180","MG"
"13181","CA"
"13182","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"13183","CA"
"13184","CL"
"13185","CA"
"13186","ZN"
"13187","CL"
"13188","ZN"
"13189","CA"
"13190","ZN"
"13191","CL"
"13192","ZN"
"13193","CL"
"13194","nan"
"13195","CA"
"13196","CL"
"13197","CA"
"13198","CA"
"13199","CA"
"13200","nan"
"13201","CL"
"13202","SF4_F3S"
"13203","MN"
"13204","MG"
"13205","EDO_BME_ETA"
"13206","MG"
"13207","CA"
"13208","CA"
"13209","CL"
"13210","ZN"
"13211","MG"
"13212","CL"
"13213","ZN"
"13214","MG"
"13215","MG"
"13216","MG"
"13217","MG"
"13218","MG"
"13219","ZN"
"13220","ZN"
"13221","MG"
"13222","ZN"
"13223","ZN"
"13224","CA"
"13225","CA"
"13226","CA"
"13227","MG"
"13228","CL"
"13229","CL"
"13230","MG"
"13231","CA"
"13232","CA"
"13233","CA"
"13234","nan"
"13235","CL"
"13236","CL"
"13237","ZN"
"13238","CA"
"13239","CL"
"13240","ZN"
"13241","MG"
"13242","CL"
"13243","CL"
"13244","CL"
"13245","CA"
"13246","nan"
"13247","MG"
"13248","MG"
"13249","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"13250","HEM"
"13251","HEM"
"13252","HEM"
"13253","CL"
"13254","CA"
"13255","CA"
"13256","MN"
"13257","MG"
"13258","CA"
"13259","HEM"
"13260","MG"
"13261","ZN"
"13262","MG"
"13263","ZN"
"13264","CL"
"13265","CA"
"13266","nan"
"13267","MN"
"13268","ZN"
"13269","NAG_NDG_A2G_NGA_MAG"
"13270","ZN"
"13271","CA"
"13272","MG"
"13273","CA"
"13274","CL"
"13275","MG"
"13276","MG"
"13277","ZN"
"13278","CL"
"13279","ZN"
"13280","CA"
"13281","CA"
"13282","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"13283","EDO_BME_ETA"
"13284","MG"
"13285","MN"
"13286","MN"
"13287","NAG_NDG_A2G_NGA_MAG"
"13288","ZN"
"13289","ZN"
"13290","CL"
"13291","CL"
"13292","MG"
"13293","MG"
"13294","MG"
"13295","CL"
"13296","CL"
"13297","ZN"
"13298","CA"
"13299","CA"
"13300","CA"
"13301","CL"
"13302","CA"
"13303","ZN"
"13304","CL"
"13305","CL"
"13306","CL"
"13307","MG"
"13308","ZN"
"13309","ZN"
"13310","ZN"
"13311","nan"
"13312","CL"
"13313","CA"
"13314","MG"
"13315","CL"
"13316","CL"
"13317","CL"
"13318","CL"
"13319","CL"
"13320","CA"
"13321","MG"
"13322","CL"
"13323","CL"
"13324","CA"
"13325","CA"
"13326","ZN"
"13327","MG"
"13328","CL"
"13329","ZN"
"13330","CL"
"13331","CA"
"13332","CA"
"13333","ZN"
"13334","CA"
"13335","CA"
"13336","MG"
"13337","MG"
"13338","CL"
"13339","CA"
"13340","CA"
"13341","nan"
"13342","MG"
"13343","NAG_NDG_A2G_NGA_MAG"
"13344","CL"
"13345","CA"
"13346","CL"
"13347","CA"
"13348","MG"
"13349","CA"
"13350","MG"
"13351","EDO_BME_ETA"
"13352","MG"
"13353","MG"
"13354","MG"
"13355","ZN"
"13356","CA"
"13357","CA"
"13358","ZN"
"13359","CA"
"13360","MG"
"13361","CA"
"13362","CL"
"13363","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"13364","nan"
"13365","nan"
"13366","MG"
"13367","CL"
"13368","ZN"
"13369","CL"
"13370","CA"
"13371","MG"
"13372","CL"
"13373","CA"
"13374","CA"
"13375","CA"
"13376","CL"
"13377","MG"
"13378","CL"
"13379","nan"
"13380","MG"
"13381","CL"
"13382","nan"
"13383","CL"
"13384","ZN"
"13385","CL"
"13386","CL"
"13387","MG"
"13388","CL"
"13389","ZN"
"13390","CL"
"13391","MG"
"13392","ZN"
"13393","CL"
"13394","ZN"
"13395","nan"
"13396","nan"
"13397","MG"
"13398","HEM"
"13399","MN"
"13400","CA"
"13401","CL"
"13402","MG"
"13403","MG"
"13404","CA"
"13405","MG"
"13406","MG"
"13407","nan"
"13408","ZN"
"13409","CL"
"13410","CA"
"13411","CA"
"13412","CA"
"13413","MG"
"13414","nan"
"13415","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"13416","CA"
"13417","CL"
"13418","CA"
"13419","CA"
"13420","CL"
"13421","CL"
"13422","MG"
"13423","CL"
"13424","CL"
"13425","HEM"
"13426","MG"
"13427","nan"
"13428","MG"
"13429","CL"
"13430","nan"
"13431","MN"
"13432","ZN"
"13433","CA"
"13434","CA"
"13435","MG"
"13436","CA"
"13437","nan"
"13438","ZN"
"13439","MG"
"13440","MG"
"13441","MG"
"13442","CL"
